avg_distance_km,bag_size_kg,bags_available,bags_ordered,batch_id,buyer_type,capacity_per_day,contact,created_at,facilities_count,facility_id,facility_name,farmer_id,farmer_name,farmers_count,fruit_type,inventory_id,last_update_at,order_at,order_id,order_status,price_per_bag,price_per_kg,product_id,qty_kg,region_id,region_name,released_at,source_inventory_id,start_at,status,surplus_kg,table_type
,1.5,35,,B1318,,,,,,,,,,,Strawberry,,,,,,18.48,,P9230,,,,2025-10-30 18:00,,,,,product
,0.5,105,,B1318,,,,,,,,,,,Strawberry,,,,,,6.2,,P9231,,,,2025-10-30 18:00,,,,,product
,1.0,85,,B1320,,,,,,,,,,,Grape,,,,,,15.85,,P9232,,,,2025-11-06 05:00,,,,,product
,0.5,201,,B1322,,,,,,,,,,,Mango,,,,,,10.23,,P9233,,,,2025-10-18 07:00,,,,,product
,1.5,67,,B1322,,,,,,,,,,,Mango,,,,,,30.11,,P9234,,,,2025-10-18 07:00,,,,,product
,1.0,71,,B1323,,,,,,,,,,,Blueberry,,,,,,25.39,,P9235,,,,2025-11-04 05:00,,,,,product
,0.5,142,,B1323,,,,,,,,,,,Blueberry,,,,,,12.82,,P9236,,,,2025-11-04 05:00,,,,,product
,1.5,47,,B1323,,,,,,,,,,,Blueberry,,,,,,38.26,,P9237,,,,2025-11-04 05:00,,,,,product
,1.0,125,,B1324,,,,,,,,,,,Blueberry,,,,,,26.81,,P9238,,,,2025-10-28 21:00,,,,,product
,1.5,42,,B1328,,,,,,,,,,,Mango,,,,,,30.47,,P9239,,,,2025-11-10 07:00,,,,,product
,1.0,63,,B1328,,,,,,,,,,,Mango,,,,,,21.45,,P9240,,,,2025-11-10 07:00,,,,,product
,0.5,434,,B1329,,,,,,,,,,,Orange,,,,,,3.46,,P9241,,,,2025-10-29 16:00,,,,,product
,0.5,116,,B1330,,,,,,,,,,,Mango,,,,,,10.81,,P9242,,,,2025-10-16 16:00,,,,,product
,1.5,38,,B1330,,,,,,,,,,,Mango,,,,,,30.88,,P9243,,,,2025-10-16 16:00,,,,,product
,1.0,58,,B1330,,,,,,,,,,,Mango,,,,,,21.54,,P9244,,,,2025-10-16 16:00,,,,,product
,0.5,53,,B1331,,,,,,,,,,,Orange,,,,,,3.55,,P9245,,,,2025-11-14 00:00,,,,,product
,1.0,26,,B1331,,,,,,,,,,,Orange,,,,,,7.47,,P9246,,,,2025-11-14 00:00,,,,,product
,1.5,17,,B1331,,,,,,,,,,,Orange,,,,,,11.5,,P9247,,,,2025-11-14 00:00,,,,,product
,1.5,39,,B1333,,,,,,,,,,,Cherry,,,,,,35.28,,P9248,,,,2025-10-22 00:00,,,,,product
,0.5,112,,B1335,,,,,,,,,,,Grape,,,,,,8.55,,P9249,,,,2025-10-28 07:00,,,,,product
,1.5,37,,B1335,,,,,,,,,,,Grape,,,,,,24.51,,P9250,,,,2025-10-28 07:00,,,,,product
,1.0,56,,B1335,,,,,,,,,,,Grape,,,,,,16.8,,P9251,,,,2025-10-28 07:00,,,,,product
,1.5,135,,B1339,,,,,,,,,,,Strawberry,,,,,,21.11,,P9252,,,,2025-11-06 18:00,,,,,product
,1.0,225,,B1340,,,,,,,,,,,Strawberry,,,,,,13.66,,P9253,,,,2025-10-29 08:00,,,,,product
,1.5,91,,B1343,,,,,,,,,,,Strawberry,,,,,,20.23,,P9254,,,,2025-10-27 16:00,,,,,product
,0.5,56,,B1347,,,,,,,,,,,Mango,,,,,,9.0,,P9255,,,,2025-10-25 09:00,,,,,product
,1.5,18,,B1347,,,,,,,,,,,Mango,,,,,,27.17,,P9256,,,,2025-10-25 09:00,,,,,product
,1.0,28,,B1347,,,,,,,,,,,Mango,,,,,,17.87,,P9257,,,,2025-10-25 09:00,,,,,product
,0.5,188,,B1348,,,,,,,,,,,Mango,,,,,,10.13,,P9258,,,,2025-11-11 04:00,,,,,product
,0.5,150,,B1351,,,,,,,,,,,Blueberry,,,,,,13.62,,P9259,,,,2025-11-11 12:00,,,,,product
,1.5,50,,B1351,,,,,,,,,,,Blueberry,,,,,,40.94,,P9260,,,,2025-11-11 12:00,,,,,product
,1.0,75,,B1351,,,,,,,,,,,Blueberry,,,,,,27.66,,P9261,,,,2025-11-11 12:00,,,,,product
,0.5,254,,B1355,,,,,,,,,,,Strawberry,,,,,,6.58,,P9262,,,,2025-11-13 15:00,,,,,product
,0.5,200,,B1356,,,,,,,,,,,Orange,,,,,,3.36,,P9263,,,,2025-11-12 04:00,,,,,product
,1.0,100,,B1356,,,,,,,,,,,Orange,,,,,,5.74,,P9264,,,,2025-11-12 04:00,,,,,product
,1.0,64,,B1362,,,,,,,,,,,Apple,,,,,,7.53,,P9265,,,,2025-10-28 14:00,,,,,product
,1.5,42,,B1362,,,,,,,,,,,Apple,,,,,,10.49,,P9266,,,,2025-10-28 14:00,,,,,product
,1.0,166,,B1368,,,,,,,,,,,Apple,,,,,,6.76,,P9267,,,,2025-11-09 09:00,,,,,product
,0.5,134,,B1370,,,,,,,,,,,Grape,,,,,,7.68,,P9268,,,,2025-10-21 15:00,,,,,product
,1.5,23,,B1374,,,,,,,,,,,Orange,,,,,,11.3,,P9269,,,,2025-11-07 14:00,,,,,product
,1.0,34,,B1374,,,,,,,,,,,Orange,,,,,,7.5,,P9270,,,,2025-11-07 14:00,,,,,product
,0.5,69,,B1374,,,,,,,,,,,Orange,,,,,,4.2,,P9271,,,,2025-11-07 14:00,,,,,product
,0.5,109,,B1376,,,,,,,,,,,Grape,,,,,,8.19,,P9272,,,,2025-10-29 13:00,,,,,product
,1.0,54,,B1376,,,,,,,,,,,Grape,,,,,,14.58,,P9273,,,,2025-10-29 13:00,,,,,product
,0.5,191,,B1377,,,,,,,,,,,Mango,,,,,,9.9,,P9274,,,,2025-10-17 02:00,,,,,product
,1.5,63,,B1377,,,,,,,,,,,Mango,,,,,,28.72,,P9275,,,,2025-10-17 02:00,,,,,product
,1.0,171,,B1378,,,,,,,,,,,Cherry,,,,,,24.4,,P9276,,,,2025-10-23 00:00,,,,,product
,1.5,73,,B1384,,,,,,,,,,,Strawberry,,,,,,17.62,,P9277,,,,2025-11-12 01:00,,,,,product
,1.0,109,,B1384,,,,,,,,,,,Strawberry,,,,,,11.76,,P9278,,,,2025-11-12 01:00,,,,,product
,1.0,41,,B1385,,,,,,,,,,,Strawberry,,,,,,12.71,,P9279,,,,2025-11-10 04:00,,,,,product
,0.5,83,,B1385,,,,,,,,,,,Strawberry,,,,,,7.12,,P9280,,,,2025-11-10 04:00,,,,,product
,1.5,27,,B1385,,,,,,,,,,,Strawberry,,,,,,19.2,,P9281,,,,2025-11-10 04:00,,,,,product
,1.5,34,,B1395,,,,,,,,,,,Apple,,,,,,10.97,,P9282,,,,2025-11-01 18:00,,,,,product
,0.5,103,,B1395,,,,,,,,,,,Apple,,,,,,4.36,,P9283,,,,2025-11-01 18:00,,,,,product
,1.0,51,,B1395,,,,,,,,,,,Apple,,,,,,6.55,,P9284,,,,2025-11-01 18:00,,,,,product
,1.5,52,,B1397,,,,,,,,,,,Strawberry,,,,,,20.83,,P9285,,,,2025-11-06 15:00,,,,,product
,1.0,79,,B1397,,,,,,,,,,,Strawberry,,,,,,14.48,,P9286,,,,2025-11-06 15:00,,,,,product
,0.5,158,,B1397,,,,,,,,,,,Strawberry,,,,,,6.55,,P9287,,,,2025-11-06 15:00,,,,,product
,0.5,42,,B1399,,,,,,,,,,,Apple,,,,,,2.31,,P9288,,,,2025-11-07 03:00,,,,,product
,1.5,14,,B1399,,,,,,,,,,,Apple,,,,,,7.89,,P9289,,,,2025-11-07 03:00,,,,,product
,1.0,21,,B1399,,,,,,,,,,,Apple,,,,,,4.92,,P9290,,,,2025-11-07 03:00,,,,,product
,1.0,56,,B1408,,,,,,,,,,,Grape,,,,,,15.0,,P9291,,,,2025-11-05 17:00,,,,,product
,1.5,37,,B1408,,,,,,,,,,,Grape,,,,,,21.52,,P9292,,,,2025-11-05 17:00,,,,,product
,0.5,112,,B1408,,,,,,,,,,,Grape,,,,,,7.43,,P9293,,,,2025-11-05 17:00,,,,,product
,1.0,52,,B1410,,,,,,,,,,,Blueberry,,,,,,26.97,,P9294,,,,2025-10-18 04:00,,,,,product
,0.5,105,,B1410,,,,,,,,,,,Blueberry,,,,,,13.52,,P9295,,,,2025-10-18 04:00,,,,,product
,1.0,87,,B1413,,,,,,,,,,,Orange,,,,,,5.99,,P9296,,,,2025-11-15 12:00,,,,,product
,0.5,130,,B1415,,,,,,,,,,,Orange,,,,,,3.99,,P9297,,,,2025-11-06 11:00,,,,,product
,1.5,43,,B1415,,,,,,,,,,,Orange,,,,,,11.53,,P9298,,,,2025-11-06 11:00,,,,,product
,1.0,65,,B1415,,,,,,,,,,,Orange,,,,,,7.76,,P9299,,,,2025-11-06 11:00,,,,,product
,0.5,236,,B1417,,,,,,,,,,,Blueberry,,,,,,13.72,,P9300,,,,2025-10-20 13:00,,,,,product
,1.0,39,,B1418,,,,,,,,,,,Orange,,,,,,6.4,,P9301,,,,2025-10-20 15:00,,,,,product
,1.5,26,,B1418,,,,,,,,,,,Orange,,,,,,8.8,,P9302,,,,2025-10-20 15:00,,,,,product
,0.5,79,,B1418,,,,,,,,,,,Orange,,,,,,2.5,,P9303,,,,2025-10-20 15:00,,,,,product
,0.5,76,,B1422,,,,,,,,,,,Cherry,,,,,,11.96,,P9304,,,,2025-11-02 13:00,,,,,product
,1.5,25,,B1422,,,,,,,,,,,Cherry,,,,,,35.7,,P9305,,,,2025-11-02 13:00,,,,,product
,1.0,38,,B1422,,,,,,,,,,,Cherry,,,,,,23.3,,P9306,,,,2025-11-02 13:00,,,,,product
,1.0,121,,B1426,,,,,,,,,,,Grape,,,,,,17.2,,P9307,,,,2025-10-19 03:00,,,,,product
,0.5,46,,B1428,,,,,,,,,,,Blueberry,,,,,,12.41,,P9308,,,,2025-10-31 09:00,,,,,product
,1.5,15,,B1428,,,,,,,,,,,Blueberry,,,,,,38.37,,P9309,,,,2025-10-31 09:00,,,,,product
,1.0,23,,B1428,,,,,,,,,,,Blueberry,,,,,,25.23,,P9310,,,,2025-10-31 09:00,,,,,product
,1.0,221,,B1429,,,,,,,,,,,Grape,,,,,,16.44,,P9311,,,,2025-10-21 08:00,,,,,product
,0.5,85,,B1431,,,,,,,,,,,Grape,,,,,,8.96,,P9312,,,,2025-11-02 02:00,,,,,product
,1.5,28,,B1431,,,,,,,,,,,Grape,,,,,,23.74,,P9313,,,,2025-11-02 02:00,,,,,product
,0.5,370,,B1432,,,,,,,,,,,Blueberry,,,,,,13.37,,P9314,,,,2025-10-26 04:00,,,,,product
,1.5,53,,B1433,,,,,,,,,,,Orange,,,,,,10.21,,P9315,,,,2025-10-21 07:00,,,,,product
,1.0,80,,B1433,,,,,,,,,,,Orange,,,,,,7.62,,P9316,,,,2025-10-21 07:00,,,,,product
,0.5,160,,B1433,,,,,,,,,,,Orange,,,,,,3.85,,P9317,,,,2025-10-21 07:00,,,,,product
,0.5,76,,B1435,,,,,,,,,,,Mango,,,,,,10.07,,P9318,,,,2025-10-16 13:00,,,,,product
,1.0,38,,B1435,,,,,,,,,,,Mango,,,,,,19.75,,P9319,,,,2025-10-16 13:00,,,,,product
,1.5,25,,B1435,,,,,,,,,,,Mango,,,,,,30.97,,P9320,,,,2025-10-16 13:00,,,,,product
,0.5,95,,B1436,,,,,,,,,,,Strawberry,,,,,,6.01,,P9321,,,,2025-10-21 01:00,,,,,product
,1.0,47,,B1436,,,,,,,,,,,Strawberry,,,,,,13.44,,P9322,,,,2025-10-21 01:00,,,,,product
,1.5,38,,B1437,,,,,,,,,,,Strawberry,,,,,,19.85,,P9323,,,,2025-10-25 22:00,,,,,product
,0.5,114,,B1437,,,,,,,,,,,Strawberry,,,,,,6.2,,P9324,,,,2025-10-25 22:00,,,,,product
,1.0,57,,B1437,,,,,,,,,,,Strawberry,,,,,,13.06,,P9325,,,,2025-10-25 22:00,,,,,product
,1.5,38,,B1438,,,,,,,,,,,Strawberry,,,,,,21.18,,P9326,,,,2025-10-30 15:00,,,,,product
,0.5,114,,B1438,,,,,,,,,,,Strawberry,,,,,,7.02,,P9327,,,,2025-10-30 15:00,,,,,product
,1.0,57,,B1438,,,,,,,,,,,Strawberry,,,,,,14.61,,P9328,,,,2025-10-30 15:00,,,,,product
,0.5,142,,B1441,,,,,,,,,,,Mango,,,,,,9.6,,P9329,,,,2025-10-27 09:00,,,,,product
,1.0,71,,B1441,,,,,,,,,,,Mango,,,,,,20.1,,P9330,,,,2025-10-27 09:00,,,,,product
,0.5,110,,B1442,,,,,,,,,,,Grape,,,,,,7.08,,P9331,,,,2025-10-29 17:00,,,,,product
,1.0,55,,B1442,,,,,,,,,,,Grape,,,,,,14.64,,P9332,,,,2025-10-29 17:00,,,,,product
,0.5,182,,B1444,,,,,,,,,,,Orange,,,,,,2.62,,P9333,,,,2025-10-26 21:00,,,,,product
,1.5,25,,B1447,,,,,,,,,,,Mango,,,,,,31.4,,P9334,,,,2025-11-12 19:00,,,,,product
,0.5,75,,B1447,,,,,,,,,,,Mango,,,,,,9.84,,P9335,,,,2025-11-12 19:00,,,,,product
,0.5,332,,B1449,,,,,,,,,,,Cherry,,,,,,12.37,,P9336,,,,2025-10-23 23:00,,,,,product
,1.5,21,,B1450,,,,,,,,,,,Mango,,,,,,29.67,,P9337,,,,2025-11-07 09:00,,,,,product
,0.5,64,,B1450,,,,,,,,,,,Mango,,,,,,10.12,,P9338,,,,2025-11-07 09:00,,,,,product
,1.0,32,,B1450,,,,,,,,,,,Mango,,,,,,20.15,,P9339,,,,2025-11-07 09:00,,,,,product
,1.0,51,,B1453,,,,,,,,,,,Apple,,,,,,7.04,,P9340,,,,2025-10-17 19:00,,,,,product
,0.5,102,,B1453,,,,,,,,,,,Apple,,,,,,3.94,,P9341,,,,2025-10-17 19:00,,,,,product
,1.5,34,,B1453,,,,,,,,,,,Apple,,,,,,10.08,,P9342,,,,2025-10-17 19:00,,,,,product
,1.0,49,,B1456,,,,,,,,,,,Apple,,,,,,5.05,,P9343,,,,2025-11-12 13:00,,,,,product
,0.5,99,,B1456,,,,,,,,,,,Apple,,,,,,2.21,,P9344,,,,2025-11-12 13:00,,,,,product
,0.5,36,,B1457,,,,,,,,,,,Cherry,,,,,,12.86,,P9345,,,,2025-11-13 16:00,,,,,product
,1.5,12,,B1457,,,,,,,,,,,Cherry,,,,,,36.5,,P9346,,,,2025-11-13 16:00,,,,,product
,1.0,18,,B1457,,,,,,,,,,,Cherry,,,,,,25.31,,P9347,,,,2025-11-13 16:00,,,,,product
,0.5,48,,B1458,,,,,,,,,,,Strawberry,,,,,,6.83,,P9348,,,,2025-10-18 03:00,,,,,product
,1.5,16,,B1458,,,,,,,,,,,Strawberry,,,,,,20.29,,P9349,,,,2025-10-18 03:00,,,,,product
,1.0,24,,B1458,,,,,,,,,,,Strawberry,,,,,,13.82,,P9350,,,,2025-10-18 03:00,,,,,product
,0.5,106,,B1461,,,,,,,,,,,Mango,,,,,,9.56,,P9351,,,,2025-10-29 23:00,,,,,product
,1.0,41,,B1463,,,,,,,,,,,Apple,,,,,,5.07,,P9352,,,,2025-11-06 01:00,,,,,product
,0.5,82,,B1463,,,,,,,,,,,Apple,,,,,,2.27,,P9353,,,,2025-11-06 01:00,,,,,product
,1.5,27,,B1463,,,,,,,,,,,Apple,,,,,,7.19,,P9354,,,,2025-11-06 01:00,,,,,product
,1.0,34,,B1464,,,,,,,,,,,Mango,,,,,,20.38,,P9355,,,,2025-10-25 12:00,,,,,product
,0.5,68,,B1464,,,,,,,,,,,Mango,,,,,,9.48,,P9356,,,,2025-10-25 12:00,,,,,product
,1.5,22,,B1464,,,,,,,,,,,Mango,,,,,,29.41,,P9357,,,,2025-10-25 12:00,,,,,product
,1.0,41,,B1466,,,,,,,,,,,Mango,,,,,,19.45,,P9358,,,,2025-11-10 03:00,,,,,product
,0.5,82,,B1466,,,,,,,,,,,Mango,,,,,,8.82,,P9359,,,,2025-11-10 03:00,,,,,product
,1.5,27,,B1466,,,,,,,,,,,Mango,,,,,,28.01,,P9360,,,,2025-11-10 03:00,,,,,product
,1.0,177,,B1472,,,,,,,,,,,Cherry,,,,,,23.74,,P9361,,,,2025-11-11 21:00,,,,,product
,1.5,100,,B1474,,,,,,,,,,,Grape,,,,,,22.83,,P9362,,,,2025-10-23 20:00,,,,,product
,0.5,90,,B1476,,,,,,,,,,,Mango,,,,,,10.96,,P9363,,,,2025-10-18 14:00,,,,,product
,1.0,45,,B1476,,,,,,,,,,,Mango,,,,,,19.79,,P9364,,,,2025-10-18 14:00,,,,,product
,1.5,30,,B1476,,,,,,,,,,,Mango,,,,,,30.87,,P9365,,,,2025-10-18 14:00,,,,,product
,1.0,103,,B1480,,,,,,,,,,,Orange,,,,,,6.9,,P9366,,,,2025-11-10 22:00,,,,,product
,0.5,206,,B1480,,,,,,,,,,,Orange,,,,,,2.91,,P9367,,,,2025-11-10 22:00,,,,,product
,0.5,322,,B1481,,,,,,,,,,,Blueberry,,,,,,13.58,,P9368,,,,2025-10-25 14:00,,,,,product
,1.0,205,,B1482,,,,,,,,,,,Orange,,,,,,6.73,,P9369,,,,2025-11-09 16:00,,,,,product
,0.5,94,,B1486,,,,,,,,,,,Strawberry,,,,,,7.89,,P9370,,,,2025-10-29 05:00,,,,,product
,1.0,47,,B1486,,,,,,,,,,,Strawberry,,,,,,14.62,,P9371,,,,2025-10-29 05:00,,,,,product
,1.5,31,,B1486,,,,,,,,,,,Strawberry,,,,,,21.58,,P9372,,,,2025-10-29 05:00,,,,,product
,1.0,76,,B1490,,,,,,,,,,,Strawberry,,,,,,11.96,,P9373,,,,2025-11-08 14:00,,,,,product
,0.5,153,,B1490,,,,,,,,,,,Strawberry,,,,,,6.27,,P9374,,,,2025-11-08 14:00,,,,,product
,1.0,43,,B1491,,,,,,,,,,,Blueberry,,,,,,26.14,,P9375,,,,2025-10-28 19:00,,,,,product
,0.5,87,,B1491,,,,,,,,,,,Blueberry,,,,,,13.52,,P9376,,,,2025-10-28 19:00,,,,,product
,1.5,110,,B1495,,,,,,,,,,,Grape,,,,,,21.81,,P9377,,,,2025-10-19 03:00,,,,,product
,1.0,57,,B1496,,,,,,,,,,,Apple,,,,,,7.05,,P9378,,,,2025-11-07 16:00,,,,,product
,0.5,54,,B1497,,,,,,,,,,,Orange,,,,,,3.94,,P9379,,,,2025-10-19 07:00,,,,,product
,1.5,18,,B1497,,,,,,,,,,,Orange,,,,,,11.66,,P9380,,,,2025-10-19 07:00,,,,,product
,0.5,62,,B1498,,,,,,,,,,,Blueberry,,,,,,12.97,,P9381,,,,2025-11-08 10:00,,,,,product
,1.5,20,,B1498,,,,,,,,,,,Blueberry,,,,,,38.63,,P9382,,,,2025-11-08 10:00,,,,,product
,1.0,27,,B1501,,,,,,,,,,,Blueberry,,,,,,25.62,,P9383,,,,2025-11-09 10:00,,,,,product
,1.5,18,,B1501,,,,,,,,,,,Blueberry,,,,,,38.29,,P9384,,,,2025-11-09 10:00,,,,,product
,1.5,40,,B1502,,,,,,,,,,,Apple,,,,,,8.33,,P9385,,,,2025-10-23 10:00,,,,,product
,1.0,61,,B1502,,,,,,,,,,,Apple,,,,,,6.66,,P9386,,,,2025-10-23 10:00,,,,,product
,1.0,225,,B1504,,,,,,,,,,,Strawberry,,,,,,13.14,,P9387,,,,2025-10-30 10:00,,,,,product
,1.5,50,,B1508,,,,,,,,,,,Grape,,,,,,22.74,,P9388,,,,2025-10-28 09:00,,,,,product
,1.0,75,,B1508,,,,,,,,,,,Grape,,,,,,15.7,,P9389,,,,2025-10-28 09:00,,,,,product
,0.5,116,,B1509,,,,,,,,,,,Strawberry,,,,,,6.63,,P9390,,,,2025-10-20 20:00,,,,,product
,1.0,58,,B1509,,,,,,,,,,,Strawberry,,,,,,13.35,,P9391,,,,2025-10-20 20:00,,,,,product
,0.5,58,,B1512,,,,,,,,,,,Cherry,,,,,,11.86,,P9392,,,,2025-11-06 21:00,,,,,product
,1.5,19,,B1512,,,,,,,,,,,Cherry,,,,,,35.26,,P9393,,,,2025-11-06 21:00,,,,,product
,1.0,29,,B1512,,,,,,,,,,,Cherry,,,,,,24.41,,P9394,,,,2025-11-06 21:00,,,,,product
,1.5,58,,B1517,,,,,,,,,,,Cherry,,,,,,36.48,,P9395,,,,2025-10-22 21:00,,,,,product
,1.0,87,,B1517,,,,,,,,,,,Cherry,,,,,,24.58,,P9396,,,,2025-10-22 21:00,,,,,product
,1.0,125,,B1519,,,,,,,,,,,Cherry,,,,,,23.22,,P9397,,,,2025-11-02 06:00,,,,,product
,1.0,70,,B1521,,,,,,,,,,,Blueberry,,,,,,27.36,,P9398,,,,2025-11-09 16:00,,,,,product
,1.0,51,,B1524,,,,,,,,,,,Blueberry,,,,,,27.55,,P9399,,,,2025-10-26 22:00,,,,,product
,0.5,102,,B1524,,,,,,,,,,,Blueberry,,,,,,12.99,,P9400,,,,2025-10-26 22:00,,,,,product
,1.5,34,,B1524,,,,,,,,,,,Blueberry,,,,,,39.92,,P9401,,,,2025-10-26 22:00,,,,,product
,1.5,28,,B1525,,,,,,,,,,,Blueberry,,,,,,41.51,,P9402,,,,2025-10-31 23:00,,,,,product
,0.5,84,,B1525,,,,,,,,,,,Blueberry,,,,,,14.18,,P9403,,,,2025-10-31 23:00,,,,,product
,1.0,42,,B1525,,,,,,,,,,,Blueberry,,,,,,27.41,,P9404,,,,2025-10-31 23:00,,,,,product
,1.5,38,,B1527,,,,,,,,,,,Grape,,,,,,22.88,,P9405,,,,2025-11-08 15:00,,,,,product
,0.5,56,,B1529,,,,,,,,,,,Apple,,,,,,3.11,,P9406,,,,2025-11-09 10:00,,,,,product
,1.0,28,,B1529,,,,,,,,,,,Apple,,,,,,7.17,,P9407,,,,2025-11-09 10:00,,,,,product
,1.5,18,,B1529,,,,,,,,,,,Apple,,,,,,10.3,,P9408,,,,2025-11-09 10:00,,,,,product
,0.5,254,,B1530,,,,,,,,,,,Mango,,,,,,9.61,,P9409,,,,2025-10-23 15:00,,,,,product
,0.5,144,,B1535,,,,,,,,,,,Grape,,,,,,8.56,,P9410,,,,2025-10-27 22:00,,,,,product
,1.5,48,,B1535,,,,,,,,,,,Grape,,,,,,24.77,,P9411,,,,2025-10-27 22:00,,,,,product
,1.5,24,,B1537,,,,,,,,,,,Blueberry,,,,,,38.08,,P9412,,,,2025-10-24 22:00,,,,,product
,1.0,36,,B1537,,,,,,,,,,,Blueberry,,,,,,25.32,,P9413,,,,2025-10-24 22:00,,,,,product
,0.5,72,,B1537,,,,,,,,,,,Blueberry,,,,,,13.33,,P9414,,,,2025-10-24 22:00,,,,,product
,0.5,65,,B1539,,,,,,,,,,,Strawberry,,,,,,6.39,,P9415,,,,2025-10-22 15:00,,,,,product
,1.0,32,,B1539,,,,,,,,,,,Strawberry,,,,,,14.13,,P9416,,,,2025-10-22 15:00,,,,,product
,1.5,21,,B1539,,,,,,,,,,,Strawberry,,,,,,19.52,,P9417,,,,2025-10-22 15:00,,,,,product
,1.5,109,,B1540,,,,,,,,,,,Strawberry,,,,,,17.37,,P9418,,,,2025-11-08 15:00,,,,,product
,1.0,41,,B1543,,,,,,,,,,,Mango,,,,,,19.96,,P9419,,,,2025-10-21 03:00,,,,,product
,1.5,27,,B1543,,,,,,,,,,,Mango,,,,,,30.19,,P9420,,,,2025-10-21 03:00,,,,,product
,1.5,38,,B1544,,,,,,,,,,,Cherry,,,,,,36.05,,P9421,,,,2025-10-28 22:00,,,,,product
,1.0,58,,B1544,,,,,,,,,,,Cherry,,,,,,23.68,,P9422,,,,2025-10-28 22:00,,,,,product
,0.5,116,,B1544,,,,,,,,,,,Cherry,,,,,,12.93,,P9423,,,,2025-10-28 22:00,,,,,product
,1.0,19,,B1550,,,,,,,,,,,Blueberry,,,,,,24.98,,P9424,,,,2025-10-26 18:00,,,,,product
,0.5,38,,B1550,,,,,,,,,,,Blueberry,,,,,,12.02,,P9425,,,,2025-10-26 18:00,,,,,product
,1.5,12,,B1550,,,,,,,,,,,Blueberry,,,,,,37.41,,P9426,,,,2025-10-26 18:00,,,,,product
,1.5,25,,B1552,,,,,,,,,,,Strawberry,,,,,,20.65,,P9427,,,,2025-11-01 18:00,,,,,product
,0.5,77,,B1552,,,,,,,,,,,Strawberry,,,,,,7.29,,P9428,,,,2025-11-01 18:00,,,,,product
,1.0,38,,B1552,,,,,,,,,,,Strawberry,,,,,,13.73,,P9429,,,,2025-11-01 18:00,,,,,product
,0.5,118,,B1553,,,,,,,,,,,Cherry,,,,,,12.7,,P9430,,,,2025-11-09 11:00,,,,,product
,1.5,39,,B1553,,,,,,,,,,,Cherry,,,,,,36.47,,P9431,,,,2025-11-09 11:00,,,,,product
,1.0,77,,B1555,,,,,,,,,,,Cherry,,,,,,22.15,,P9432,,,,2025-10-19 06:00,,,,,product
,1.0,73,,B1559,,,,,,,,,,,Mango,,,,,,21.06,,P9433,,,,2025-10-24 20:00,,,,,product
,0.5,156,,B1560,,,,,,,,,,,Grape,,,,,,8.05,,P9434,,,,2025-10-21 20:00,,,,,product
,1.5,52,,B1560,,,,,,,,,,,Grape,,,,,,24.71,,P9435,,,,2025-10-21 20:00,,,,,product
,0.5,176,,B1562,,,,,,,,,,,Grape,,,,,,8.19,,P9436,,,,2025-10-21 17:00,,,,,product
,0.5,88,,B1563,,,,,,,,,,,Strawberry,,,,,,7.26,,P9437,,,,2025-10-27 23:00,,,,,product
,1.5,29,,B1563,,,,,,,,,,,Strawberry,,,,,,19.97,,P9438,,,,2025-10-27 23:00,,,,,product
,0.5,57,,B1564,,,,,,,,,,,Apple,,,,,,2.74,,P9439,,,,2025-10-24 20:00,,,,,product
,1.5,19,,B1564,,,,,,,,,,,Apple,,,,,,7.86,,P9440,,,,2025-10-24 20:00,,,,,product
,0.5,156,,B1565,,,,,,,,,,,Mango,,,,,,10.08,,P9441,,,,2025-10-25 17:00,,,,,product
,0.5,87,,B1566,,,,,,,,,,,Strawberry,,,,,,6.56,,P9442,,,,2025-11-09 12:00,,,,,product
,1.0,43,,B1566,,,,,,,,,,,Strawberry,,,,,,12.79,,P9443,,,,2025-11-09 12:00,,,,,product
,0.5,156,,B1571,,,,,,,,,,,Orange,,,,,,3.29,,P9444,,,,2025-10-30 16:00,,,,,product
,1.0,78,,B1571,,,,,,,,,,,Orange,,,,,,6.37,,P9445,,,,2025-10-30 16:00,,,,,product
,1.5,52,,B1571,,,,,,,,,,,Orange,,,,,,8.67,,P9446,,,,2025-10-30 16:00,,,,,product
,1.0,185,,B1572,,,,,,,,,,,Grape,,,,,,15.26,,P9447,,,,2025-10-20 05:00,,,,,product
,1.5,36,,B1573,,,,,,,,,,,Cherry,,,,,,35.81,,P9448,,,,2025-11-11 13:00,,,,,product
,0.5,109,,B1573,,,,,,,,,,,Cherry,,,,,,12.78,,P9449,,,,2025-11-11 13:00,,,,,product
,1.0,54,,B1573,,,,,,,,,,,Cherry,,,,,,24.4,,P9450,,,,2025-11-11 13:00,,,,,product
,1.0,207,,B1576,,,,,,,,,,,Grape,,,,,,14.41,,P9451,,,,2025-11-02 18:00,,,,,product
,1.0,60,,B1578,,,,,,,,,,,Apple,,,,,,6.42,,P9452,,,,2025-10-20 06:00,,,,,product
,0.5,121,,B1578,,,,,,,,,,,Apple,,,,,,2.59,,P9453,,,,2025-10-20 06:00,,,,,product
,1.5,40,,B1578,,,,,,,,,,,Apple,,,,,,8.05,,P9454,,,,2025-10-20 06:00,,,,,product
,1.5,24,,B1579,,,,,,,,,,,Grape,,,,,,24.96,,P9455,,,,2025-10-24 12:00,,,,,product
,0.5,74,,B1579,,,,,,,,,,,Grape,,,,,,8.24,,P9456,,,,2025-10-24 12:00,,,,,product
